"CustomerKey","MaritalStatus","Gender","Education","Occupation","HomeOwner","Country","SpendBand"
16954,"M","F","Partial College","Professional","Yes","United Kingdom","HighSpend"
16955,"S","F","High School","Professional","No","France","MediumSpend"
16956,"M","M","High School","Professional","No","United Kingdom","HighSpend"
16957,"M","M","High School","Professional","Yes","United Kingdom","HighSpend"
16958,"S","F","High School","Professional","No","United Kingdom","HighSpend"
16959,"S","M","Bachelors","Management","No","United Kingdom","HighSpend"
16960,"S","M","Partial College","Management","No","Germany","HighSpend"
16961,"M","M","Partial College","Management","Yes","Germany","HighSpend"
16962,"M","M","Partial High School","Skilled Manual","Yes","France","MediumSpend"
16963,"S","F","High School","Management","Yes","France","MediumSpend"
16964,"M","F","Partial College","Management","Yes","Germany","HighSpend"
16965,"S","F","High School","Management","No","United Kingdom","HighSpend"
16966,"S","F","High School","Management","No","United Kingdom","HighSpend"
16967,"S","F","High School","Management","Yes","France","MediumSpend"
16968,"S","F","Partial High School","Professional","No","United Kingdom","HighSpend"
16969,"M","M","Bachelors","Professional","Yes","Australia","HighSpend"
16970,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16971,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16972,"S","F","Bachelors","Professional","No","Australia","HighSpend"
16973,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16974,"M","M","High School","Management","Yes","Australia","HighSpend"
16975,"S","M","High School","Management","Yes","Australia","MediumSpend"
16976,"S","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16977,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
16978,"S","M","High School","Management","No","Australia","MediumSpend"
16979,"S","F","Bachelors","Professional","Yes","Australia","MediumSpend"
16980,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16981,"M","F","Bachelors","Professional","No","Australia","MediumSpend"
16982,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
16983,"S","M","Partial High School","Professional","No","Australia","MediumSpend"
16984,"S","M","High School","Management","No","Australia","MediumSpend"
16985,"S","F","High School","Management","Yes","Australia","MediumSpend"
16986,"S","F","Partial High School","Professional","No","Australia","MediumSpend"
16987,"S","M","High School","Management","No","Australia","MediumSpend"
16988,"S","M","High School","Management","No","Australia","MediumSpend"
16989,"M","M","High School","Professional","Yes","United States","HighSpend"
16990,"M","M","High School","Professional","Yes","United States","LowSpend"
16991,"S","F","High School","Professional","Yes","United States","LowSpend"
16992,"M","F","High School","Professional","No","United States","LowSpend"
16993,"S","M","High School","Professional","Yes","United States","LowSpend"
16994,"S","M","High School","Professional","No","United States","LowSpend"
16995,"M","F","High School","Professional","Yes","United States","HighSpend"
16996,"S","M","High School","Professional","No","United States","HighSpend"
16997,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
16998,"S","F","Graduate Degree","Management","No","United States","HighSpend"
16999,"S","M","Graduate Degree","Management","No","Canada","HighSpend"
17000,"S","M","Graduate Degree","Management","No","United States","HighSpend"
17001,"S","F","Graduate Degree","Management","No","Canada","HighSpend"
17002,"M","F","Graduate Degree","Management","Yes","United States","MediumSpend"
17003,"S","F","Graduate Degree","Management","Yes","United States","HighSpend"
17004,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
17005,"M","F","Bachelors","Management","Yes","United States","HighSpend"
17006,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
17007,"S","M","Bachelors","Management","No","United States","MediumSpend"
17008,"M","M","Bachelors","Management","Yes","United States","HighSpend"
17009,"S","F","Bachelors","Management","No","United States","HighSpend"
17010,"S","F","Bachelors","Management","No","United States","HighSpend"
17011,"S","M","Bachelors","Management","Yes","United States","HighSpend"
17012,"M","M","Bachelors","Management","Yes","United States","HighSpend"
17013,"S","M","Bachelors","Management","No","United States","HighSpend"
17014,"M","M","High School","Professional","Yes","Canada","LowSpend"
17015,"S","F","Partial High School","Clerical","No","United States","LowSpend"
17016,"M","M","High School","Professional","No","United States","HighSpend"
17017,"S","M","Partial High School","Clerical","No","United States","LowSpend"
17018,"S","M","Partial High School","Clerical","No","United States","LowSpend"
17019,"S","F","Partial High School","Skilled Manual","Yes","United States","LowSpend"
17020,"M","F","High School","Professional","Yes","United States","HighSpend"
17021,"S","M","High School","Professional","No","United States","HighSpend"
17022,"S","F","High School","Professional","No","Canada","MediumSpend"
17023,"S","M","High School","Professional","Yes","United States","HighSpend"
17024,"S","F","High School","Professional","No","United States","HighSpend"
17025,"M","M","Bachelors","Management","No","United States","HighSpend"
17026,"M","F","High School","Professional","No","Canada","MediumSpend"
17027,"M","F","High School","Professional","No","United States","MediumSpend"
17028,"M","F","High School","Professional","No","Canada","HighSpend"
17029,"S","M","High School","Professional","Yes","United States","HighSpend"
17030,"M","M","High School","Professional","Yes","United States","HighSpend"
17031,"S","M","Bachelors","Management","No","United States","HighSpend"
17032,"S","F","Bachelors","Management","No","United States","HighSpend"
17033,"M","F","Bachelors","Management","Yes","United States","HighSpend"
17034,"S","M","Bachelors","Management","Yes","United States","HighSpend"
17035,"M","F","High School","Professional","Yes","Canada","HighSpend"
17036,"M","F","High School","Professional","Yes","Canada","HighSpend"
17037,"S","M","High School","Professional","No","Canada","HighSpend"
17038,"M","M","Partial College","Professional","Yes","United States","HighSpend"
17039,"M","M","Partial College","Professional","Yes","United States","HighSpend"
17040,"S","M","Bachelors","Management","No","United States","HighSpend"
17041,"M","M","Partial College","Professional","No","United States","HighSpend"
17042,"S","F","Partial College","Professional","No","United States","HighSpend"
17043,"S","M","Bachelors","Management","No","United States","HighSpend"
17044,"M","F","Bachelors","Management","Yes","United States","HighSpend"
17045,"S","M","Bachelors","Management","No","United States","MediumSpend"
17046,"M","M","Partial High School","Skilled Manual","Yes","Canada","HighSpend"
17047,"M","F","Partial High School","Skilled Manual","Yes","Canada","HighSpend"
17048,"S","M","Partial College","Professional","No","United States","HighSpend"
17049,"M","M","Partial College","Professional","Yes","United States","HighSpend"
17050,"S","M","Partial College","Professional","Yes","United States","HighSpend"
17051,"M","M","Bachelors","Management","Yes","United States","HighSpend"
17052,"S","M","High School","Professional","No","Canada","HighSpend"
17053,"M","M","High School","Professional","Yes","United States","HighSpend"
17054,"M","M","Partial College","Professional","Yes","United States","HighSpend"
17055,"M","F","Partial College","Professional","Yes","United States","HighSpend"
17056,"S","F","High School","Professional","Yes","United States","HighSpend"
17057,"M","M","Partial High School","Skilled Manual","Yes","United States","HighSpend"
17058,"M","F","Partial High School","Skilled Manual","Yes","United States","HighSpend"
17059,"S","F","Partial High School","Skilled Manual","Yes","United States","HighSpend"
17060,"S","M","Partial High School","Skilled Manual","Yes","United States","HighSpend"
17061,"M","M","Graduate Degree","Professional","Yes","United States","HighSpend"
17062,"S","M","Graduate Degree","Professional","No","United States","HighSpend"
17063,"S","M","Graduate Degree","Professional","Yes","United States","MediumSpend"
17064,"M","F","Graduate Degree","Professional","Yes","United States","HighSpend"
17065,"S","F","Graduate Degree","Professional","Yes","United States","HighSpend"
17066,"S","F","Graduate Degree","Professional","No","United States","HighSpend"
17067,"M","M","Graduate Degree","Professional","Yes","United States","HighSpend"
17068,"M","F","Graduate Degree","Professional","Yes","United States","HighSpend"
17069,"S","F","Graduate Degree","Professional","No","United States","HighSpend"
17070,"S","M","Bachelors","Management","No","Canada","HighSpend"
17071,"S","M","Bachelors","Management","Yes","United States","HighSpend"
17072,"M","M","Bachelors","Management","No","United States","HighSpend"
17073,"M","F","Bachelors","Management","No","Canada","MediumSpend"
17074,"S","F","Bachelors","Management","No","Canada","HighSpend"
17075,"M","M","Bachelors","Management","No","Canada","HighSpend"
17076,"S","M","Graduate Degree","Management","No","United States","HighSpend"
17077,"S","M","Graduate Degree","Management","No","United States","HighSpend"
17078,"S","F","Bachelors","Management","Yes","United States","HighSpend"
17079,"S","M","Bachelors","Management","Yes","United States","MediumSpend"
17080,"M","F","Partial College","Skilled Manual","Yes","Canada","HighSpend"
17081,"S","F","Partial College","Skilled Manual","No","Canada","HighSpend"
17082,"M","F","Bachelors","Management","Yes","United States","HighSpend"
17083,"S","M","Bachelors","Management","No","United States","HighSpend"
17084,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
17085,"S","M","Graduate Degree","Management","No","United States","HighSpend"
17086,"M","M","High School","Skilled Manual","Yes","United States","HighSpend"
17087,"S","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
17088,"S","F","Partial College","Skilled Manual","No","United States","HighSpend"
17089,"M","M","Partial College","Skilled Manual","Yes","United States","HighSpend"
17090,"M","M","Partial College","Skilled Manual","No","United States","HighSpend"
17091,"M","M","Partial College","Skilled Manual","Yes","United States","HighSpend"
17092,"S","F","High School","Skilled Manual","Yes","Australia","LowSpend"
17093,"S","F","High School","Skilled Manual","No","Canada","HighSpend"
17094,"M","M","Partial College","Skilled Manual","No","United States","LowSpend"
17095,"M","F","Partial College","Skilled Manual","Yes","United States","LowSpend"
17096,"M","F","Partial College","Skilled Manual","Yes","United States","LowSpend"
17097,"M","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
17098,"S","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
17099,"M","M","Partial College","Clerical","No","Australia","LowSpend"
17100,"M","M","Partial College","Skilled Manual","Yes","United States","MediumSpend"
17101,"S","F","Partial College","Skilled Manual","No","United States","HighSpend"
17102,"S","M","Bachelors","Professional","No","Canada","HighSpend"
17103,"M","M","High School","Skilled Manual","Yes","Australia","LowSpend"
17104,"S","M","Partial High School","Clerical","Yes","Australia","LowSpend"
17105,"M","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
17106,"M","F","Partial College","Skilled Manual","No","United States","HighSpend"
17107,"M","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
17108,"S","F","Partial High School","Clerical","Yes","Australia","LowSpend"
17109,"S","M","Partial High School","Clerical","Yes","Australia","LowSpend"
17110,"S","M","Partial High School","Clerical","No","Australia","LowSpend"
17111,"M","F","Partial High School","Clerical","Yes","Australia","LowSpend"
17112,"M","M","Partial High School","Clerical","Yes","Australia","LowSpend"
17113,"M","F","Partial College","Skilled Manual","Yes","United States","LowSpend"
17114,"S","F","High School","Skilled Manual","Yes","Australia","LowSpend"
17115,"S","M","Partial College","Skilled Manual","Yes","Australia","MediumSpend"
17116,"M","F","Partial College","Skilled Manual","Yes","Australia","HighSpend"
17117,"S","F","Partial College","Skilled Manual","Yes","Australia","MediumSpend"
17118,"S","M","Partial High School","Clerical","No","Australia","MediumSpend"
